transaction_id,item_sku,region,transaction_date,unit_price,units_sold,card_number,cvv
10330,PROD-050,Central,2025-06-03,176.95,19,3362544761967138,697
14763,PROD-013,West,2025-06-05,21.81,60,1518494734545642,593
10186,PROD-075,South,2025-06-05,257.53,80,4580871804560694,749
14557,PROD-014,Central,2025-06-05,406.64,100,1793369397084463,245
11584,PROD-026,North,2025-06-05,374.69,58,6037749960557245,778
11402,PROD-068,West,2025-06-06,14.11,50,5728110763924253,659
10093,PROD-053,South,2025-06-06,258.77,92,5382907002633162,976
13644,PROD-019,East,2025-06-06,477.22,36,4171883653272616,636
13970,PROD-004,North,2025-06-06,417.68,81,7449060637411970,115
14092,PROD-067,South,2025-06-06,262.7,98,5547933722754459,454
13592,PROD-035,East,2025-06-06,115.47,13,5154268388716930,438
11936,PROD-092,Central,2025-06-06,194.32,2,1602290592137700,511
12840,PROD-053,North,2025-06-06,255.45,65,3534245279281871,599
13572,PROD-048,East,2025-06-07,238.34,71,3737937926467696,983
14960,PROD-024,West,2025-06-07,91.03,85,3928188615549350,781
11469,PROD-079,Central,2025-06-07,373.43,63,5992609695951101,605
14163,PROD-058,South,2025-06-07,143.6,81,6814098062536306,814
10958,PROD-026,East,2025-06-08,182.3,50,2620063767714516,659
11837,PROD-072,South,2025-06-08,409.92,5,1201068002325369,640
12460,PROD-004,South,2025-06-08,326.62,97,4061920249539580,170
12039,PROD-045,North,2025-06-08,223.89,69,1179892151703084,420
12472,PROD-069,West,2025-06-08,44.05,63,8348703802232795,174
12522,PROD-010,West,2025-06-08,52.28,25,2086793919334528,149
11925,PROD-007,East,2025-06-08,173.73,95,8626677759070018,543
11298,PROD-039,West,2025-06-08,466.54,28,2652571422139728,272
11373,PROD-010,East,2025-06-09,259.18,52,5374199874991489,884
10943,PROD-045,South,2025-06-09,161.44,42,1363500418717631,714
11920,PROD-061,North,2025-06-09,327.7,72,1845976016696004,423
11462,PROD-099,North,2025-06-09,296.65,68,3312980245754427,991
11447,PROD-034,Central,2025-06-10,116.22,73,4399748286216281,742
14167,PROD-049,West,2025-06-10,171.77,30,1714349554115766,277
14015,PROD-016,West,2025-06-11,32.24,28,5165964828087781,157
11569,PROD-036,North,2025-06-11,297.82,52,5779310125512273,506
10834,PROD-044,South,2025-06-11,481.13,49,3834338447034792,406
12607,PROD-046,North,2025-06-11,33.95,28,7090759685389130,306
14951,PROD-054,Central,2025-06-11,304.01,64,2048586071762021,693
13588,PROD-068,West,2025-06-11,100.98,5,3260734728710910,567
12021,PROD-026,South,2025-06-11,357.48,57,1160383669832714,360
11996,PROD-039,North,2025-06-11,354.17,28,3041363104122294,909
12787,PROD-028,West,2025-06-11,74.01,38,5589501902167227,980
13603,PROD-066,North,2025-06-12,178.04,71,1606909613051901,338
11987,PROD-075,West,2025-06-12,399.5,33,4828251195952265,493
11863,PROD-086,South,2025-06-12,380.77,77,6954473144336033,280
14769,PROD-026,West,2025-06-12,118.74,81,4911963428432735,229
10726,PROD-019,North,2025-06-12,296.02,50,7417212999546871,487
14125,PROD-089,South,2025-06-13,298.26,79,4912497887130058,835
13241,PROD-021,South,2025-06-14,14.25,16,3945173098548620,357
13218,PROD-072,North,2025-06-14,170.3,63,6826318162000618,957
10470,PROD-079,West,2025-06-14,396.58,10,3351641840734453,935
14552,PROD-069,East,2025-06-15,316.7,11,1141516102245001,359
14088,PROD-022,West,2025-06-15,56.09,87,6171747726849593,908
13810,PROD-092,Central,2025-06-16,285.54,37,4888418029774956,566
13389,PROD-014,North,2025-06-16,269.16,18,4389518035491895,104
14401,PROD-078,West,2025-06-16,223.12,75,4063909892207691,818
12885,PROD-096,Central,2025-06-16,337.79,51,8496198898535057,547
13213,PROD-051,West,2025-06-16,484.47,47,1939401599091822,128
14116,PROD-045,West,2025-06-17,415.53,2,2863156416111767,288
13341,PROD-078,South,2025-06-17,305.37,84,7094380383969956,397
13683,PROD-058,East,2025-06-17,294.28,95,3246171902600395,882
13889,PROD-069,North,2025-06-17,65.08,20,6897994991694864,200
13797,PROD-078,Central,2025-06-17,132.2,39,3115824991793243,885
12279,PROD-007,West,2025-06-18,273.97,75,4700118829613096,235
14956,PROD-069,West,2025-06-18,316.4,17,5008269086519887,606
12825,PROD-050,North,2025-06-18,150.29,68,5248377198758883,263
13987,PROD-047,East,2025-06-18,427.84,72,4094726056385612,498
13725,PROD-075,South,2025-06-19,87.72,52,7508900027723290,969
12518,PROD-017,North,2025-06-19,407.14,5,4877096546673496,279
14901,PROD-002,Central,2025-06-19,397.12,68,2173134394129009,602
12497,PROD-063,Central,2025-06-19,43.31,32,4731690067795653,917
10701,PROD-053,North,2025-06-19,487.07,60,1194687988317237,300
13884,PROD-044,South,2025-06-19,415.9,55,2899216379004286,155
10578,PROD-051,North,2025-06-19,235.37,43,3214613512526824,459
10807,PROD-057,Central,2025-06-19,366.93,23,7537611853902621,871
10269,PROD-059,North,2025-06-19,448.48,18,6843318669905397,487
13214,PROD-017,Central,2025-06-20,42.71,97,4640505455404375,840
11557,PROD-097,East,2025-06-20,471.69,55,4903700650250408,766
11948,PROD-079,Central,2025-06-20,191.66,57,3059592126271616,179
13194,PROD-020,North,2025-06-21,277.45,41,3725073187178708,683
13759,PROD-019,Central,2025-06-21,480.41,61,5414214602135890,264
11178,PROD-003,North,2025-06-21,165.31,39,5274465607156915,402
12426,PROD-015,North,2025-06-21,336.84,91,7936522864613635,451
11961,PROD-077,West,2025-06-21,266.95,72,5934796036478426,804
10402,PROD-073,South,2025-06-21,327.77,3,1152121554288925,738
13253,PROD-073,South,2025-06-21,82.84,8,7973276867375710,603
14417,PROD-032,Central,2025-06-22,76.2,52,3358115835681111,613
11036,PROD-027,Central,2025-06-22,58.71,50,2844852672993787,433
10415,PROD-039,Central,2025-06-22,124.36,78,7809258104065776,870
12562,PROD-065,East,2025-06-22,223.5,9,7626183680590289,864
12890,PROD-070,East,2025-06-22,102.78,8,4069000198519674,224
12057,PROD-001,North,2025-06-23,306.0,17,1794972513776494,607
11750,PROD-093,West,2025-06-23,50.53,6,7056679270926577,339
11179,PROD-041,East,2025-06-23,333.92,95,2657074868754323,813
10403,PROD-051,South,2025-06-23,75.41,26,7474631755436812,658
13765,PROD-025,Central,2025-06-23,266.42,61,8960822895501366,998
12597,PROD-086,West,2025-06-23,83.94,2,1490310016071395,940
14184,PROD-099,North,2025-06-23,387.69,63,8429085842671868,223
12938,PROD-012,North,2025-06-24,304.02,33,8130089367951184,610
11019,PROD-063,Central,2025-06-24,351.19,96,5225699036421091,895
11100,PROD-028,North,2025-06-24,315.31,60,3134248842241967,216
13081,PROD-044,Central,2025-06-24,47.81,71,4974594528325891,517
14266,PROD-060,West,2025-06-24,479.96,75,8416657672552382,822
11649,PROD-087,South,2025-06-24,59.76,1,2353536813406043,452
13740,PROD-090,West,2025-06-24,254.29,63,6829476043325945,874
14506,PROD-058,West,2025-06-25,22.22,34,7425842535489380,362
10407,PROD-033,West,2025-06-25,209.9,84,2321309240231245,927
12542,PROD-096,West,2025-06-25,69.09,70,2458627753899204,831
14432,PROD-031,West,2025-06-25,110.26,42,3738367824341935,494
12143,PROD-006,East,2025-06-25,343.15,35,8701214550789930,738
13469,PROD-027,South,2025-06-26,139.9,21,2055284802082429,436
12570,PROD-056,West,2025-06-26,363.49,10,6243744818031582,734
11705,PROD-049,North,2025-06-26,400.55,54,1168928764305458,321
14863,PROD-098,North,2025-06-27,302.47,100,5238902052558158,861
14888,PROD-044,Central,2025-06-27,125.87,14,2150688938013426,731
12877,PROD-001,East,2025-06-27,233.7,55,3824532343912945,684
11208,PROD-028,North,2025-06-28,421.39,38,7493957217681594,638
11676,PROD-070,West,2025-06-28,55.71,4,5815314116159411,821
13879,PROD-035,Central,2025-06-28,463.72,52,8505730694456439,447
10678,PROD-067,East,2025-06-29,418.89,19,1699643113089458,945
12330,PROD-075,East,2025-06-29,452.37,98,6376571000492350,553
10455,PROD-091,West,2025-06-29,393.49,27,4941273218650274,284
12490,PROD-085,Central,2025-06-29,50.66,30,8955683358379534,633
12622,PROD-060,West,2025-06-29,327.79,34,1035520818982727,281
14989,PROD-032,East,2025-06-29,112.67,88,7379300247526329,623
14227,PROD-029,West,2025-06-30,480.1,92,4974060403315767,230
12094,PROD-024,North,2025-06-30,374.65,77,7732226042252828,746
14246,PROD-097,East,2025-06-30,81.51,79,4674317562485481,627
11512,PROD-018,South,2025-07-01,48.07,57,3274916624560079,375
12305,PROD-060,North,2025-07-01,18.87,76,4475489289932085,405
11850,PROD-047,South,2025-07-01,276.81,87,3486788729109327,169
10369,PROD-029,West,2025-07-01,296.17,93,6989405299539895,145
13255,PROD-084,West,2025-07-01,269.35,40,1677211086656818,162
14964,PROD-056,East,2025-07-02,237.26,56,1991998381748814,609
14541,PROD-027,North,2025-07-02,45.73,8,6992408827644916,974
12356,PROD-025,West,2025-07-02,454.05,75,1304422370195384,930
10646,PROD-030,East,2025-07-02,377.23,50,7181312290221518,971
12907,PROD-096,South,2025-07-02,205.54,6,3898860558545758,823
10303,PROD-025,North,2025-07-02,370.77,37,8748661853244894,991
12246,PROD-045,North,2025-07-02,82.54,54,2804928920662237,223
11533,PROD-090,West,2025-07-03,126.48,18,6036596985819863,583
12700,PROD-036,Central,2025-07-03,430.67,68,5020697133077804,827
13366,PROD-045,Central,2025-07-04,22.38,69,8549569319280429,954
12110,PROD-051,East,2025-07-04,62.11,49,1203489533030432,620
11025,PROD-076,South,2025-07-04,88.81,92,8621125493664021,717
11992,PROD-031,South,2025-07-05,233.6,84,6600326455984360,973
14310,PROD-009,West,2025-07-05,304.87,21,8011061006931849,908
10736,PROD-069,South,2025-07-06,159.42,34,7376406486943341,146
13493,PROD-060,West,2025-07-06,276.36,84,1930964973422656,285
13458,PROD-002,East,2025-07-06,372.28,6,5865658134078428,295
14531,PROD-076,West,2025-07-06,34.38,36,2996353927885966,812
14413,PROD-058,South,2025-07-06,39.57,29,2636818103709011,705
12881,PROD-019,South,2025-07-07,300.19,5,3105075344118297,125
12224,PROD-006,South,2025-07-07,125.84,70,6407019943818239,762
14121,PROD-006,West,2025-07-07,325.75,40,3943462207649101,301
11021,PROD-085,West,2025-07-07,486.1,20,8167811931764135,605
10331,PROD-055,Central,2025-07-07,319.4,27,7362667571412519,815
11012,PROD-047,South,2025-07-07,173.58,87,6420480402837138,843
10985,PROD-089,South,2025-07-08,231.9,14,1712247557082724,202
11847,PROD-090,East,2025-07-08,108.87,91,4782517726410595,346
12718,PROD-006,North,2025-07-08,420.59,64,1822663571202369,491
10251,PROD-038,Central,2025-07-08,82.7,78,8145310725533167,641
14290,PROD-015,Central,2025-07-09,188.96,64,6677057260089997,175
10575,PROD-013,South,2025-07-09,258.57,49,2170329981662624,470
14361,PROD-029,South,2025-07-09,139.79,42,3115413135027815,337
12044,PROD-018,South,2025-07-09,368.95,48,2012509448344565,310
11371,PROD-026,East,2025-07-09,248.94,4,7941106977928555,311
10874,PROD-013,South,2025-07-10,226.35,92,8842900484625942,925
12493,PROD-046,West,2025-07-10,342.97,93,1126849298227894,474
13733,PROD-067,South,2025-07-10,311.64,21,2941264908576995,270
12022,PROD-042,South,2025-07-11,124.14,45,5557652955991806,901
14281,PROD-047,East,2025-07-12,257.18,25,6005456021701415,269
11384,PROD-001,South,2025-07-12,317.55,20,7906533366943602,135
13223,PROD-070,West,2025-07-12,101.64,43,4560349043279796,910
12148,PROD-011,Central,2025-07-12,329.04,54,2076713975636316,468
14749,PROD-075,West,2025-07-12,399.61,99,6081302944524712,150
10860,PROD-057,East,2025-07-12,362.03,77,4863853804854547,382
10055,PROD-022,North,2025-07-12,116.44,75,5279825458092705,501
11051,PROD-061,East,2025-07-12,44.17,4,7940350476730941,159
13956,PROD-000,East,2025-07-12,213.04,16,8669229147699049,683
13190,PROD-061,West,2025-07-12,352.8,69,2334539497722848,168
11941,PROD-033,Central,2025-07-13,397.58,29,7879133260154381,398
14585,PROD-066,Central,2025-07-13,457.17,45,2740303904693792,129
12469,PROD-015,South,2025-07-13,326.95,58,5557086406572450,802
11706,PROD-073,Central,2025-07-13,370.19,30,1131170323921392,399
12244,PROD-086,Central,2025-07-13,400.67,21,4458026404162582,144
11138,PROD-076,West,2025-07-13,11.73,40,3950251385964569,987
14374,PROD-047,East,2025-07-13,350.22,65,8524899054057466,786
14206,PROD-083,South,2025-07-13,145.33,39,5674847784462435,301
13210,PROD-086,Central,2025-07-14,20.95,34,6469027592903084,721
11985,PROD-025,Central,2025-07-14,267.58,5,8207364399672778,728
12811,PROD-094,East,2025-07-14,111.65,68,7851033135949957,758
13193,PROD-071,North,2025-07-14,490.81,44,4577573199317062,608
10947,PROD-059,Central,2025-07-14,466.01,25,4914112138023885,123
10822,PROD-069,North,2025-07-14,406.48,29,5857756002266431,599
13145,PROD-073,East,2025-07-15,185.65,96,8947106330235842,660
12904,PROD-029,North,2025-07-15,354.9,45,3187620784304187,238
14968,PROD-089,West,2025-07-15,38.45,30,8557115609400680,269
10493,PROD-055,Central,2025-07-16,230.4,75,5716444363353547,252
10114,PROD-059,South,2025-07-17,19.92,67,4144082782606526,224
10008,PROD-010,South,2025-07-17,460.66,11,8846022425175786,890
12249,PROD-017,Central,2025-07-17,130.73,77,8114304268048366,611
13911,PROD-060,West,2025-07-17,124.5,22,3143655487353703,663
11441,PROD-030,Central,2025-07-17,457.24,72,3641565517281593,720
13647,PROD-079,North,2025-07-18,362.37,56,1505490472025776,684
10465,PROD-068,South,2025-07-18,123.3,76,6566401790496532,295
14024,PROD-098,South,2025-07-18,29.48,14,1584085759957038,396
12253,PROD-008,North,2025-07-18,197.48,86,7757125103643660,313
12568,PROD-011,East,2025-07-18,310.45,44,8233860640460363,282
13181,PROD-001,West,2025-07-18,74.63,4,3425747751109813,842
14096,PROD-048,North,2025-07-18,126.01,79,5979532403173376,179
12661,PROD-041,Central,2025-07-19,285.51,45,2974648562765432,286
12442,PROD-011,South,2025-07-19,396.67,12,4132727263370028,293
13621,PROD-003,West,2025-07-19,248.51,55,4288902070264297,896
12820,PROD-034,Central,2025-07-20,472.27,35,7219900281711908,314
11660,PROD-030,South,2025-07-20,297.45,88,2694679540750233,189
13472,PROD-047,West,2025-07-20,310.88,6,2951196931784046,809
10895,PROD-080,West,2025-07-20,211.96,32,2299738041460025,595
11385,PROD-001,South,2025-07-20,158.17,90,6460229901384554,626
12217,PROD-004,West,2025-07-20,141.73,16,7341919487382913,910
11849,PROD-077,South,2025-07-20,161.27,50,2052265322676723,747
13948,PROD-031,Central,2025-07-20,70.28,60,2124075282357665,862
10591,PROD-082,South,2025-07-20,414.94,16,5353055326820961,640
11016,PROD-015,North,2025-07-21,321.79,54,2696967068883825,911
13898,PROD-005,South,2025-07-21,301.75,86,4781588838679546,202
12878,PROD-001,Central,2025-07-21,300.69,1,3149960634157802,150
11577,PROD-009,North,2025-07-22,455.91,90,4912818110203294,930
14469,PROD-098,West,2025-07-22,361.79,46,4527451926662396,284
10160,PROD-092,South,2025-07-22,345.17,98,5836936164931396,404
12947,PROD-071,East,2025-07-22,465.2,38,8776148021879302,238
14487,PROD-067,East,2025-07-22,295.43,48,5636485179567043,419
13532,PROD-068,West,2025-07-23,423.68,100,1434341629195662,769
10510,PROD-066,Central,2025-07-23,57.94,91,7139847423057600,724
12764,PROD-091,North,2025-07-23,305.53,76,7888841474037805,481
13646,PROD-061,North,2025-07-23,121.46,29,7107281661334548,887
14513,PROD-047,South,2025-07-23,199.55,47,1484711901480202,856
12809,PROD-051,West,2025-07-23,387.34,31,3695246696372410,738
14966,PROD-009,East,2025-07-23,385.63,10,6366727011664867,158
10806,PROD-075,North,2025-07-24,448.65,19,7004141423910555,566
12619,PROD-084,South,2025-07-24,174.1,20,1863808151707211,310
12874,PROD-064,West,2025-07-24,11.78,91,8017653878764794,799
12078,PROD-088,East,2025-07-24,328.2,76,4995633652971972,196
14892,PROD-004,East,2025-07-25,67.42,3,8572237837555726,373
13133,PROD-000,East,2025-07-25,37.36,61,6857649748935575,356
13871,PROD-087,South,2025-07-25,384.04,95,4934061534614240,671
12641,PROD-053,West,2025-07-25,204.92,7,5513197568978022,567
10286,PROD-011,East,2025-07-25,338.7,52,5771149460587314,145
10420,PROD-088,West,2025-07-25,222.6,83,1380021362331589,517
11214,PROD-008,West,2025-07-25,170.95,28,5655615567541693,697
11587,PROD-023,Central,2025-07-26,341.58,31,5521456943256517,251
10944,PROD-012,South,2025-07-26,405.46,7,5294603851478115,488
12479,PROD-000,West,2025-07-26,376.43,99,2847694939048815,668
10271,PROD-009,North,2025-07-26,499.65,57,4125312925126485,822
14319,PROD-087,West,2025-07-26,238.95,46,3521231269396793,386
10792,PROD-054,North,2025-07-26,331.43,90,3254139783252505,553
12788,PROD-052,Central,2025-07-26,205.43,11,5151055857243630,555
10105,PROD-073,South,2025-07-27,309.05,40,6006333642266095,341
14920,PROD-063,North,2025-07-27,278.42,7,5776288626262662,773
14457,PROD-080,South,2025-07-27,128.55,65,4785779581092960,579
10814,PROD-058,South,2025-07-27,490.85,87,4409709325457112,111
13486,PROD-074,Central,2025-07-27,40.08,82,8358739550114435,507
13951,PROD-080,North,2025-07-27,85.52,14,8531278930932206,339
14166,PROD-071,East,2025-07-27,311.17,24,2502325804039785,751
12925,PROD-001,North,2025-07-27,171.04,31,6777858529087242,973
14521,PROD-075,South,2025-07-27,358.49,70,2017264675090612,667
14666,PROD-006,North,2025-07-28,477.55,53,4461085744589309,352
10917,PROD-018,East,2025-07-28,234.21,36,3331824981494291,255
14428,PROD-053,South,2025-07-28,29.48,58,3636660902018835,763
10762,PROD-041,North,2025-07-28,130.31,26,2834797357966508,706
13324,PROD-011,North,2025-07-29,316.93,86,5378645106161806,199
13838,PROD-082,West,2025-07-29,196.01,26,4212641072738064,792
11803,PROD-049,East,2025-07-29,469.29,49,4830780615024022,236
12624,PROD-065,South,2025-07-30,432.43,56,3862031515934151,400
14058,PROD-073,West,2025-07-30,173.19,90,5433386641491389,319
13577,PROD-055,North,2025-07-30,13.14,98,1543095598018474,434
11195,PROD-088,Central,2025-07-30,487.18,44,6392929889439424,359
13392,PROD-014,East,2025-07-31,164.48,49,7905431355932352,823
13730,PROD-059,East,2025-07-31,67.62,94,7077104973126966,114
12855,PROD-040,West,2025-07-31,257.68,50,2717113174303689,869
12978,PROD-080,Central,2025-07-31,10.93,84,8227701098967266,904
10923,PROD-092,North,2025-07-31,136.08,17,4748253767330231,484
12688,PROD-073,West,2025-08-01,212.53,20,8766568552239378,573
13237,PROD-027,West,2025-08-01,445.66,46,4497787308192222,651
11092,PROD-015,South,2025-08-01,291.44,21,3851072352363032,419
11911,PROD-031,West,2025-08-01,434.15,52,1240068047705180,191
12424,PROD-095,South,2025-08-01,293.36,10,8431548470978747,364
11984,PROD-068,South,2025-08-01,432.74,16,1110356303710546,825
10667,PROD-031,West,2025-08-01,84.7,7,2676225349889329,682
14130,PROD-036,South,2025-08-02,25.81,20,2078444667266199,407
14687,PROD-063,East,2025-08-03,276.49,34,5590534815086692,393
13197,PROD-029,West,2025-08-03,373.48,94,4191179748923342,584
10744,PROD-088,North,2025-08-03,58.83,55,7810260788248639,286
10439,PROD-012,Central,2025-08-03,297.66,47,2865284321651501,375
11315,PROD-000,South,2025-08-04,140.96,20,3128246379316936,934
14967,PROD-008,North,2025-08-04,222.57,13,8188532736948127,815
13549,PROD-043,North,2025-08-04,62.64,53,8864839025257250,995
10587,PROD-072,Central,2025-08-04,276.61,9,6962065003494558,324
11049,PROD-030,North,2025-08-04,392.32,62,3435356102752622,561
14456,PROD-005,West,2025-08-04,459.14,96,6289886421608453,456
12362,PROD-031,East,2025-08-05,147.11,71,7683745720863410,586
10313,PROD-079,North,2025-08-05,47.6,36,2944690322461563,225
14321,PROD-066,West,2025-08-05,231.55,64,6956519209414333,632
11559,PROD-033,East,2025-08-05,235.34,81,2387503798602168,786
14712,PROD-002,Central,2025-08-05,258.54,80,4174243760338641,804
12446,PROD-004,South,2025-08-05,160.13,51,1277116126642416,471
14171,PROD-087,South,2025-08-05,319.63,15,2498204601523903,967
10799,PROD-029,Central,2025-08-05,333.58,79,4618265004811169,321
10811,PROD-085,West,2025-08-06,64.29,96,4185094624694687,682
13063,PROD-066,East,2025-08-06,116.46,81,1878274043548356,783
10159,PROD-046,South,2025-08-06,116.08,60,7942904300349270,386
14986,PROD-017,North,2025-08-06,235.66,74,8913036275144741,695
13433,PROD-064,East,2025-08-06,304.57,36,6016987592907739,534
10804,PROD-013,North,2025-08-06,33.7,62,6925446899856002,381
14156,PROD-084,South,2025-08-07,228.45,64,5515549116690257,190
12452,PROD-060,South,2025-08-07,79.64,14,6401908975771448,269
11858,PROD-015,South,2025-08-07,180.51,42,1321198626813089,774
13528,PROD-043,Central,2025-08-08,499.08,43,3095957805323750,664
10190,PROD-037,Central,2025-08-08,76.18,73,4472593219616005,194
11477,PROD-099,Central,2025-08-09,75.04,61,6983037805299490,443
14288,PROD-026,Central,2025-08-09,163.0,41,7846581095120581,749
11929,PROD-019,North,2025-08-09,471.1,42,5623434124244479,816
10526,PROD-055,South,2025-08-09,192.58,84,6912092372618366,924
13692,PROD-026,Central,2025-08-10,402.69,88,3217032019261418,510
12507,PROD-086,West,2025-08-10,188.15,73,8102025688614467,684
11267,PROD-033,North,2025-08-10,174.81,36,1003869451331753,988
13282,PROD-005,North,2025-08-10,147.61,75,4642494167587929,126
10198,PROD-015,West,2025-08-10,90.76,7,1960855905184419,353
10145,PROD-013,North,2025-08-10,457.89,24,6539407522584944,157
10296,PROD-085,North,2025-08-10,43.16,25,2310076708990394,748
14013,PROD-005,South,2025-08-10,59.51,89,1756308816880831,589
10072,PROD-088,North,2025-08-10,273.76,18,8366665155736327,355
12841,PROD-019,West,2025-08-11,389.42,86,7654975633484341,387
12478,PROD-041,West,2025-08-11,374.62,59,3098242602901565,315
13099,PROD-068,South,2025-08-12,121.84,62,5451797486330121,629
10642,PROD-061,East,2025-08-12,471.31,100,1424283973112864,267
11757,PROD-022,West,2025-08-12,106.37,59,7612515694429345,270
14338,PROD-071,West,2025-08-12,463.55,6,3824328868907069,302
13249,PROD-089,East,2025-08-12,312.75,28,5094388875606676,146
11074,PROD-030,West,2025-08-14,187.77,55,7252803552903063,588
10842,PROD-099,Central,2025-08-14,335.69,97,8872327085504283,497
14846,PROD-000,East,2025-08-14,151.25,63,2865932570613990,955
12684,PROD-020,South,2025-08-14,346.19,57,6424969487830383,140
11995,PROD-073,West,2025-08-14,186.8,34,7703130049458849,836
14359,PROD-052,South,2025-08-14,454.92,55,2681110038761686,605
13413,PROD-081,Central,2025-08-14,339.57,53,5377722048352860,274
10619,PROD-077,North,2025-08-15,216.79,46,2276038562689659,652
14311,PROD-028,South,2025-08-15,232.29,43,7033464717690414,263
12439,PROD-029,East,2025-08-15,481.71,51,8339301889406828,580
14168,PROD-048,West,2025-08-15,318.11,100,6953300980775495,527
11953,PROD-058,East,2025-08-16,479.97,65,5283411253413358,515
14201,PROD-080,South,2025-08-16,75.95,32,7026184950124004,299
12390,PROD-014,North,2025-08-16,115.06,64,5408404803970986,719
11549,PROD-064,North,2025-08-16,325.12,41,5182370361731480,982
14721,PROD-002,Central,2025-08-17,309.72,1,6824137406745914,197
14309,PROD-085,Central,2025-08-17,12.9,93,7552563370913329,756
10963,PROD-044,West,2025-08-17,250.83,57,2834856662492219,651
11904,PROD-088,South,2025-08-17,452.69,15,2927563968361237,191
13112,PROD-073,Central,2025-08-17,441.17,77,7715454970798755,122
11606,PROD-026,Central,2025-08-17,161.72,48,1260719223297461,145
11825,PROD-057,Central,2025-08-18,112.0,98,3586433947145163,957
11713,PROD-053,East,2025-08-18,435.63,69,8948539367890455,109
14640,PROD-030,East,2025-08-18,69.39,35,4843188944670319,175
10709,PROD-048,South,2025-08-18,308.01,73,6749275066288647,322
10447,PROD-004,South,2025-08-18,113.6,88,7464761666972128,766
13923,PROD-058,West,2025-08-19,423.79,90,8795560289592889,279
14186,PROD-067,Central,2025-08-19,98.46,11,7925639719714256,975
13563,PROD-042,East,2025-08-19,213.79,78,2327778838247702,633
11045,PROD-050,North,2025-08-19,467.52,64,2053325597411456,837
10576,PROD-093,South,2025-08-19,260.53,18,6492508681527733,621
12552,PROD-086,West,2025-08-19,190.49,69,5511077268010684,756
11040,PROD-059,North,2025-08-20,26.94,36,2966250350984801,276
10557,PROD-065,East,2025-08-21,309.22,43,2226570682289539,694
12222,PROD-010,North,2025-08-21,442.75,24,8045679437583731,396
13480,PROD-091,West,2025-08-21,375.17,62,7056619777860202,826
14001,PROD-021,North,2025-08-21,34.05,83,2954288082985341,566
12232,PROD-042,East,2025-08-21,379.47,95,8121075956019645,685
11473,PROD-022,West,2025-08-21,35.75,36,6886320628266312,660
13363,PROD-009,Central,2025-08-21,52.86,34,8653931752405751,722
11595,PROD-033,East,2025-08-22,139.1,75,7550997079599203,409
14435,PROD-095,North,2025-08-22,89.93,30,1483880784707207,728
14208,PROD-056,South,2025-08-22,172.83,14,4144909149937881,710
11636,PROD-007,Central,2025-08-22,413.37,55,5337200647532693,198
11415,PROD-095,East,2025-08-22,215.67,4,2684032729841865,814
10694,PROD-051,South,2025-08-22,267.9,12,1516138428891660,176
10304,PROD-067,East,2025-08-23,51.43,62,5350488808916735,548
10195,PROD-076,West,2025-08-23,80.14,99,7083924258117105,914
10240,PROD-040,South,2025-08-23,160.47,13,6941810830816345,741
10517,PROD-004,West,2025-08-23,307.26,77,7417703640329753,984
13982,PROD-098,West,2025-08-23,292.15,90,6367681080543820,222
12777,PROD-043,South,2025-08-24,255.16,4,7339010754814120,313
10565,PROD-011,Central,2025-08-24,435.85,7,6059592256018726,555
13605,PROD-086,East,2025-08-24,351.07,86,5872581865802339,511
11634,PROD-076,North,2025-08-24,98.16,14,3416718166277778,869
12116,PROD-011,South,2025-08-25,182.18,33,5270045809534122,126
13574,PROD-073,North,2025-08-25,375.7,64,2550264613532862,387
12880,PROD-054,East,2025-08-25,108.26,92,5562626415151498,149
14919,PROD-047,West,2025-08-25,160.88,34,6872905360558254,404
12784,PROD-047,South,2025-08-25,340.19,10,6926951573619805,862
10592,PROD-020,South,2025-08-25,246.93,81,6628541885678620,395
12427,PROD-024,East,2025-08-25,308.2,60,8519574190017642,462
14547,PROD-068,Central,2025-08-26,473.53,45,4684245958012456,729
10274,PROD-017,West,2025-08-26,44.01,53,6807272478704279,717
13111,PROD-059,Central,2025-08-26,146.38,47,4591825848488625,344
13940,PROD-077,West,2025-08-26,108.05,43,8584434071147789,445
12371,PROD-078,West,2025-08-27,179.2,19,7120564960724240,666
10117,PROD-056,North,2025-08-27,424.71,69,1683451455963214,889
13699,PROD-011,East,2025-08-27,109.21,99,4364765938963620,884
12565,PROD-023,West,2025-08-27,268.1,49,7363134248868947,941
10886,PROD-084,North,2025-08-27,125.03,11,8082948565614696,290
14257,PROD-036,South,2025-08-27,37.48,73,8690808796856725,926
12993,PROD-039,North,2025-08-29,68.29,100,3749634757028146,914
12109,PROD-068,North,2025-08-29,42.11,45,8010666775397927,785
12750,PROD-082,Central,2025-08-29,432.39,56,8315918068795073,183
12473,PROD-022,West,2025-08-29,331.93,82,2163152365321375,858
13944,PROD-065,Central,2025-08-29,215.89,71,8781245027226160,417
11308,PROD-019,North,2025-08-29,92.07,70,2362146797674382,878
13499,PROD-031,West,2025-08-30,249.53,83,5365126138842444,483
10252,PROD-065,West,2025-08-30,56.06,83,1758325806703641,367
12183,PROD-027,East,2025-08-30,268.76,1,1809038664293944,316
10551,PROD-037,Central,2025-08-30,495.96,54,7424150040540674,270
11805,PROD-096,North,2025-08-31,348.58,21,6399815321808654,604
11612,PROD-048,West,2025-08-31,462.51,77,6881238186314713,611
